,VendorID,pickup_date,pickup_time,drop_date,drop_time,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type ,pickup_time_hour,drop_time_hour,pickup_location,drop_location
0,2,1/1/16,21:30,1/1/16,21:39,N,1,-73.9697113,40.68439484,-73.93597412,40.68639374,1,2.01,9.0,0.5,0.5,2.06,0.0,,0.3,12.36,1,1,21,21,Brooklyn,Brooklyn
1,2,1/1/16,10:57,1/1/16,11:08,N,1,-73.95864105,40.69737244,-73.94545746,40.72310638,1,2.79,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2,1,10,11,Brooklyn,Brooklyn
2,2,1/1/16,0:26,1/1/16,0:43,N,1,-73.93571472,40.82770157,-73.89891815,40.83214951,2,2.58,12.5,0.5,0.5,0.0,0.0,,0.3,13.8,2,1,0,0,Manhattan,Bronx
3,2,1/1/16,11:33,1/1/16,11:39,N,1,-73.91168976,40.77536011,-73.87275696,40.77431107,1,3.32,11.0,0.0,0.5,2.36,0.0,,0.3,14.16,1,1,11,11,Queens,Queens County
4,2,1/1/16,2:48,1/1/16,3:07,N,1,-73.92514801,40.761886600000004,-73.98668671,40.77669907,1,4.67,18.0,0.5,0.5,3.09,0.0,,0.3,22.39,1,1,2,3,Queens,Manhattan
5,1,1/1/16,1:16,1/1/16,1:21,N,1,-73.88676453,40.74739075,-73.87678528,40.7450943,3,0.6,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1,1,1,Queens,Queens
6,2,1/1/16,2:42,1/1/16,2:49,N,1,-73.91661072,40.76183319,-73.91568756,40.77201843,5,1.05,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1,2,2,Queens,Queens
7,2,1/1/16,13:21,1/1/16,13:31,N,1,-73.94587708,40.80796814,-73.97408295,40.78831482,1,2.59,10.0,0.0,0.5,1.0,0.0,,0.3,11.8,1,1,13,13,Manhattan,Manhattan
8,1,1/1/16,20:27,1/1/16,20:30,N,1,-73.93616486,40.80624008,-73.94734192,40.7909317,1,1.2,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1,20,20,Manhattan,Manhattan
9,2,1/1/16,6:13,1/1/16,6:22,N,1,-73.95248413,40.78951263,-73.93961334,40.82522583,1,2.97,10.5,0.0,0.5,0.0,0.0,,0.3,11.3,2,1,6,6,Manhattan,Manhattan
10,1,1/1/16,19:54,1/1/16,19:55,N,1,-73.95944214,40.65354538,-73.95953369,40.65397263,1,0.0,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,2,1,19,19,Brooklyn,Brooklyn
11,2,1/1/16,2:21,1/1/16,3:16,N,1,-73.93981171,40.70783234,-73.96487427,40.80336761,2,11.35,44.0,0.5,0.5,1.0,0.0,,0.3,46.3,1,1,2,3,Kings County,Manhattan
12,2,1/1/16,14:23,1/1/16,14:31,N,1,-73.87535095,40.76280594,-73.8576355,40.74398804,1,3.15,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2,1,14,14,Queens,Queens
13,2,1/1/16,13:30,1/1/16,13:38,N,1,-73.93931579999999,40.80555344,-73.95901489,40.80937576,1,1.37,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2,1,13,13,Manhattan,Manhattan
14,2,1/1/16,18:15,1/1/16,18:32,N,1,-73.95319366,40.80749512,-73.99431609999999,40.76635361,1,4.65,17.5,0.0,0.5,0.0,0.0,,0.3,18.3,2,1,18,18,Manhattan,Manhattan
15,2,1/1/16,0:57,1/1/16,1:21,N,1,-73.94996643,40.72220993,-73.92139435,40.69736862,1,4.48,18.0,0.5,0.5,3.86,0.0,,0.3,23.16,1,1,0,1,Brooklyn,Brooklyn
16,2,1/1/16,17:57,1/1/16,18:03,N,1,-73.91485596,40.75275421,-73.90584564,40.74552536,1,1.0,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2,1,17,18,Queens,Queens
17,2,1/1/16,15:27,1/1/16,15:55,N,1,-73.94172668,40.79876328,-73.99351501,40.74649811,1,4.92,20.5,0.0,0.5,0.0,0.0,,0.3,21.3,2,1,15,15,Manhattan,Manhattan
18,1,1/1/16,2:25,1/1/16,2:30,N,1,-73.85508728,40.7435112,-73.86442566,40.75318909,1,1.0,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1,2,2,Queens,Queens
19,2,1/1/16,4:00,1/1/16,4:13,N,1,-73.91100311,40.74449158,-73.87312317,40.73709869,1,2.34,10.5,0.5,0.5,2.36,0.0,,0.3,14.16,1,1,4,4,Queens,Queens
20,2,1/1/16,3:34,1/1/16,3:44,N,1,-73.96013641,40.6454277,-73.97713470000001,40.67227173,1,2.76,10.5,0.5,0.5,2.36,0.0,,0.3,14.16,1,1,3,3,Brooklyn,Brooklyn
21,2,1/1/16,14:57,1/1/16,14:58,N,1,-73.95939636,40.80138016,-73.95745087,40.80157852,1,0.42,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,2,1,14,14,Manhattan,Manhattan
22,2,1/1/16,20:14,1/1/16,20:28,N,1,-73.95071411,40.68579483,-73.95605469,40.65220642,5,2.77,12.5,0.5,0.5,4.14,0.0,,0.3,17.94,1,1,20,20,Brooklyn,Brooklyn
23,2,1/1/16,22:16,1/1/16,22:22,N,1,-73.98654175,40.66930771,-74.01059723,40.67573547,1,1.43,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1,22,22,Brooklyn,Brooklyn
24,2,1/1/16,3:01,1/1/16,3:09,N,1,-73.83215332,40.71463394,-73.79728699,40.72654343,6,2.29,9.5,0.5,0.5,2.16,0.0,,0.3,12.96,1,1,3,3,Queens,Queens
25,2,1/1/16,3:44,1/1/16,3:55,N,1,-73.93193817,40.70629883,-73.95217133,40.71111679,1,1.84,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2,1,3,3,Brooklyn,Brooklyn
26,1,1/1/16,2:21,1/1/16,2:36,N,1,-73.91722107,40.84018707,-73.94152832,40.83586502,1,2.1,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,2,1,2,2,Bronx,Manhattan
27,2,1/1/16,5:30,1/1/16,6:05,N,1,-73.86460876,40.73122787,-74.00608826,40.75507736,1,9.8,35.0,0.5,0.5,10.89,0.0,,0.3,47.19,1,1,5,6,Queens,Manhattan
28,2,1/1/16,7:39,1/1/16,7:53,N,1,-73.83054352,40.75949478,-73.8870163,40.74475479,2,6.67,20.0,0.0,0.5,0.0,0.0,,0.3,20.8,2,1,7,7,Queens,Queens
29,2,1/1/16,3:13,1/1/16,3:26,N,1,-73.95283508,40.80339813,-73.94234467,40.83789825,1,2.9,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,2,1,3,3,Manhattan,Manhattan
30,1,1/1/16,22:00,1/1/16,22:07,N,1,-73.95050049,40.80238724,-73.95622253,40.81467438,2,1.2,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1,22,22,Manhattan,Manhattan
31,2,1/1/16,22:43,1/1/16,23:19,N,4,-73.91053009,40.77280807,-73.68693542,40.62625885,5,20.38,68.0,0.5,0.5,0.7,0.0,,0.3,70.0,1,1,22,23,Queens,Hempstead
32,2,1/1/16,3:45,1/1/16,3:53,N,1,-73.90379333,40.7455864,-73.89235687,40.75223923,1,1.01,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1,3,3,Queens,Queens
33,1,1/1/16,16:03,1/1/16,16:41,N,1,-73.92949677,40.67934799,-73.95458984,40.80907059,1,15.1,45.0,0.0,0.5,0.0,5.54,,0.3,51.34,1,1,16,16,Brooklyn,Manhattan
34,2,1/1/16,22:43,1/1/16,22:53,N,1,-73.95043182,40.80574036,-73.94906616,40.78846359,2,1.64,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,1,1,22,22,Manhattan,Manhattan
35,2,1/1/16,3:24,1/1/16,3:33,N,1,-73.94078827,40.67998123,-73.91332245,40.69120789,2,2.08,8.5,0.5,0.5,1.96,0.0,,0.3,11.76,1,1,3,3,Brooklyn,Brooklyn
36,2,1/1/16,18:01,1/1/16,18:04,N,1,-73.95368958,40.79080582,-73.97171021,40.79502106,1,1.14,5.5,0.0,0.5,1.26,0.0,,0.3,7.56,1,1,18,18,Manhattan,Manhattan
37,2,1/1/16,17:19,1/1/16,17:30,N,1,-73.95665741,40.71883392,-73.94108582,40.70835876,1,1.61,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1,17,17,Brooklyn,Brooklyn
38,2,1/1/16,2:49,1/1/16,2:56,N,1,-73.97936249,40.6427536,-73.95685577,40.61846161,1,2.78,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1,2,2,Brooklyn,Brooklyn
39,2,1/1/16,18:56,1/1/16,19:03,N,1,-73.94051361,40.80888748,-73.94366455,40.79949188,1,1.24,7.0,0.0,0.5,1.56,0.0,,0.3,9.36,1,1,18,19,Manhattan,Manhattan
40,2,1/1/16,0:13,1/1/16,0:18,N,1,-73.90319824,40.75173187,-73.91016388,40.74480438,1,0.71,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1,0,0,Queens,Queens
41,2,1/1/16,22:41,1/1/16,22:45,N,1,-73.9960022,40.69064713,-73.9956131,40.69594574,6,0.44,4.5,0.5,0.5,1.74,0.0,,0.3,7.54,1,1,22,22,Brooklyn,Brooklyn
42,2,1/1/16,18:27,1/1/16,18:34,N,1,-73.9595108,40.81424332,-73.94482422,40.81085587,1,1.21,6.5,0.0,0.5,1.46,0.0,,0.3,8.76,1,1,18,18,Manhattan,Manhattan
43,2,1/1/16,3:57,1/1/16,4:04,N,1,-73.9447937,40.79995346,-73.92572784,40.80557251,6,1.65,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1,3,4,Manhattan,Bronx
44,1,1/1/16,2:09,1/1/16,2:29,N,1,-73.96413422,40.71047974,-73.91585541,40.69834137,4,3.7,15.5,0.5,0.5,0.0,0.0,,0.3,16.8,2,1,2,2,Brooklyn,Brooklyn
45,2,1/1/16,15:16,1/1/16,15:21,N,1,-73.94987488,40.80208588,-73.94148254,40.79032898,5,1.34,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2,1,15,15,Manhattan,Manhattan
46,1,1/1/16,6:26,1/1/16,6:29,N,1,-73.99845123,40.68187332,-73.99962616,40.67454910000001,1,0.8,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2,1,6,6,Brooklyn,Brooklyn
47,1,1/1/16,4:06,1/1/16,4:17,N,1,-73.88908386,40.74566269,-73.87401581,40.75049973,1,1.3,8.5,0.5,0.5,0.0,0.0,,0.3,9.8,2,1,4,4,Queens,Queens
48,2,1/1/16,0:43,1/1/16,0:49,N,1,-73.95693207,40.68754196,-73.96682739,40.68332291,1,1.21,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1,0,0,Brooklyn,Brooklyn
49,2,1/1/16,2:08,1/1/16,2:29,N,1,-73.9153595,40.76631546,-73.97412872,40.78728867,1,6.94,22.5,0.5,0.5,0.0,5.54,,0.3,29.34,2,1,2,2,Queens,Manhattan
50,2,1/1/16,3:49,1/1/16,4:05,N,1,-73.96085358,40.71497726,-73.97628021,40.68201447,1,5.76,19.5,0.5,0.5,0.0,0.0,,0.3,20.8,2,1,3,4,Brooklyn,Brooklyn
51,2,1/1/16,18:59,1/1/16,19:06,N,1,-73.84414673,40.72111893,-73.82833099,40.73041153,1,1.29,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1,18,19,Queens,Queens
52,2,1/1/16,18:27,1/1/16,18:32,N,1,-73.95344543,40.8069191,-73.93907928,40.80472183,6,0.95,5.5,0.0,0.5,1.89,0.0,,0.3,8.19,1,1,18,18,Manhattan,Manhattan
53,2,1/1/16,11:09,1/1/16,11:16,N,1,-73.93869019,40.80493546,-73.94267273,40.823246000000005,1,1.78,8.0,0.0,0.5,1.76,0.0,,0.3,10.56,1,1,11,11,Manhattan,Manhattan
54,2,1/1/16,0:30,1/1/16,0:57,N,1,-73.93153381,40.69504166,-73.92725372,40.75694656,1,5.78,22.0,0.5,0.5,2.5,0.0,,0.3,25.8,1,1,0,0,Brooklyn,Queens
55,2,1/1/16,1:58,1/1/16,2:07,N,1,-73.79290009,40.71079254,-73.8216629,40.69278717,1,2.61,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1,1,2,Queens,Queens
56,1,1/1/16,5:15,1/1/16,5:28,Y,1,-73.94849396,40.78908539,-73.97650146,40.74393082,1,3.7,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,2,1,5,5,Manhattan,Manhattan
57,2,1/1/16,23:18,1/2/16,21:25,N,1,-73.90913391,40.77508163,-73.93478394,40.76939774,5,1.97,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,1,1,23,21,Queens,Queens
58,1,1/1/16,17:05,1/1/16,17:09,N,1,-73.82305145,40.6866684,-73.81789398,40.69392776,2,0.8,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1,17,17,Queens,Queens
59,2,1/1/16,4:00,1/1/16,4:15,N,1,-73.99324799,40.66142654,-73.96689606,40.68386078,1,2.93,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1,4,4,Brooklyn,Brooklyn
60,1,1/1/16,16:06,1/1/16,16:30,N,1,-73.95109558,40.81004333,-74.00830841,40.74038696,1,7.4,25.5,0.0,0.5,1.7,0.0,,0.3,28.0,1,1,16,16,Manhattan,Manhattan
61,2,1/1/16,0:34,1/1/16,0:40,N,1,-73.8707962,40.75141525,-73.88426208,40.74764252,3,0.88,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1,0,0,Queens,Queens
62,1,1/1/16,1:43,1/1/16,2:17,N,1,-73.96448517,40.64136887,-73.93795013,40.85500336,1,19.6,53.0,0.5,0.5,0.0,0.0,,0.3,54.3,2,1,1,2,Brooklyn,Manhattan
63,1,1/1/16,4:42,1/1/16,4:50,N,1,-73.91710663,40.76123428,-73.90358734,40.74485779,1,1.8,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1,4,4,Queens,Queens
64,2,1/1/16,2:35,1/1/16,3:06,N,1,-73.95756531,40.72185516,-73.97623444,40.74074554,1,5.2,23.5,0.5,0.5,2.5,0.0,,0.3,27.3,1,1,2,3,Brooklyn,Manhattan
65,2,1/1/16,23:05,1/1/16,23:08,N,1,-73.95773315,40.71451569,-73.9473877,40.71141434,1,0.73,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1,23,23,Brooklyn,Brooklyn
66,2,1/1/16,19:39,1/1/16,19:53,N,1,-73.97049713,40.68947983,-73.92565155,40.70067978,1,3.01,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,2,1,19,19,Brooklyn,Brooklyn
67,2,1/1/16,0:29,1/1/16,0:39,N,1,-73.92864227,40.68061066,-73.92427826,40.69804382,1,1.46,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,1,1,0,0,Brooklyn,Brooklyn
68,2,1/1/16,4:20,1/1/16,4:37,N,1,-73.96250153,40.7126236,-73.98947144,40.72577667,1,3.43,15.0,0.5,0.5,3.26,0.0,,0.3,19.56,1,1,4,4,Brooklyn,Manhattan
69,2,1/1/16,13:55,1/1/16,14:00,N,1,-73.86299896,40.74921799,-73.87958527,40.75029373,5,0.92,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1,13,14,Queens,Queens
70,2,1/1/16,3:27,1/1/16,3:43,N,1,-73.99359894,40.6820488,-73.96031952,40.64622116,1,4.04,15.0,0.5,0.5,3.26,0.0,,0.3,19.56,1,1,3,3,Brooklyn,Brooklyn
71,2,1/1/16,21:07,1/1/16,21:21,N,1,-73.96208954,40.68252945,-73.99188995,40.72379684,1,3.78,14.5,0.5,0.5,0.0,0.0,,0.3,15.8,2,1,21,21,Brooklyn,Manhattan
72,2,1/1/16,3:19,1/1/16,3:36,N,1,-73.9068985,40.84868622,-73.8645401,40.86834717,1,4.16,16.0,0.5,0.5,0.0,0.0,,0.3,17.3,2,1,3,3,Bronx,Bronx
73,2,1/1/16,21:46,1/1/16,21:53,N,1,-73.87421417,40.73512268,-73.90050507,40.72327805,1,1.78,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1,21,21,Queens,Queens
74,2,1/1/16,20:24,1/1/16,20:29,N,1,-73.94343567,40.815433500000005,-73.94745636,40.82287598,1,0.78,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1,20,20,Manhattan,Manhattan
75,2,1/1/16,16:17,1/1/16,16:18,N,1,-73.91667938,40.7611084,-73.90756226,40.75695038,1,0.53,3.5,0.0,0.5,0.0,0.0,,0.3,4.3,2,1,16,16,Queens,Queens
76,2,1/1/16,9:34,1/1/16,9:57,N,1,-73.9547348,40.73287201,-73.9940567,40.75128555,1,6.17,21.5,0.0,0.5,4.46,0.0,,0.3,26.76,1,1,9,9,Brooklyn,Manhattan
77,1,1/1/16,4:00,1/1/16,4:15,N,1,-73.95131683,40.74307632,-73.92411041,40.77329636,1,2.8,12.5,0.5,0.5,3.0,0.0,,0.3,16.8,1,1,4,4,Queens County,Queens
78,1,1/1/16,16:42,1/1/16,16:51,N,1,-73.90071869,40.74594116,-73.914711,40.76381302,1,2.0,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2,1,16,16,Queens,Queens
79,2,1/1/16,18:38,1/1/16,18:40,N,1,-73.96602631,40.68886185,-73.97277832,40.69290543,1,0.61,4.0,0.0,0.5,1.44,0.0,,0.3,6.24,1,1,18,18,Brooklyn,Brooklyn
80,2,1/1/16,4:15,1/1/16,4:30,N,1,-73.90347290000001,40.74544144,-73.86959839,40.74777985,2,1.8,10.5,0.5,0.5,0.0,0.0,,0.3,11.8,2,1,4,4,Queens,Queens
81,2,1/1/16,21:29,1/1/16,21:33,N,1,-73.98435211,40.68669128,-73.98286438,40.68227005,1,0.44,4.5,0.5,0.5,1.16,0.0,,0.3,6.96,1,1,21,21,Brooklyn,Brooklyn
82,2,1/1/16,10:12,1/1/16,10:15,N,1,-73.93889618,40.79542923,-73.93373108,40.80268097,5,1.07,5.5,0.0,0.5,2.0,0.0,,0.3,8.3,1,1,10,10,Manhattan,Manhattan
83,2,1/1/16,19:10,1/1/16,19:13,N,1,-73.95021820000001,40.70661163,-73.94083405,40.70758057,5,0.51,4.5,0.0,0.5,1.06,0.0,,0.3,6.36,1,1,19,19,Williamsburg,Brooklyn
84,2,1/1/16,5:59,1/1/16,6:05,N,1,-73.92492676,40.8335762,-73.93997192,40.835186,1,1.37,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1,5,6,Bronx,New York
85,2,1/1/16,5:01,1/1/16,5:10,N,1,-73.88087463,40.82562256,-73.9017868,40.826229100000006,2,1.39,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1,5,5,Bronx,Bronx
86,2,1/1/16,3:36,1/1/16,3:43,N,1,-73.92378998,40.65259171,-73.94631958,40.65092468,1,1.17,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1,3,3,Brooklyn,Brooklyn
87,2,1/1/16,20:21,1/1/16,20:28,N,1,-73.99555206,40.69594193,-73.98603058,40.69259262,1,1.32,6.5,0.5,0.5,1.0,0.0,,0.3,8.8,1,1,20,20,Brooklyn,Downtown Brooklyn
88,2,1/1/16,1:56,1/1/16,2:09,N,1,-73.93878174,40.8223114,-73.95208740000001,40.80218124,1,1.71,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1,1,2,Manhattan,Manhattan
89,1,1/1/16,16:35,1/1/16,16:48,N,1,-73.98466492,40.68689728,-73.94137573,40.71318054,1,4.1,14.5,0.0,0.5,0.0,0.0,,0.3,15.3,2,1,16,16,Brooklyn,Brooklyn
90,1,1/1/16,3:20,1/1/16,3:49,N,1,-73.94387817,40.73244858,-74.08261871,40.63047028,1,16.8,45.5,0.5,0.5,0.0,11.08,,0.3,57.88,2,1,3,3,Brooklyn,Staten Island
91,1,1/1/16,20:32,1/1/16,21:05,N,1,-73.94983673,40.67745972,-73.98650359999999,40.75603867,2,9.8,33.5,0.5,0.5,2.0,0.0,,0.3,36.8,1,1,20,21,Brooklyn,Manhattan
92,2,1/1/16,15:50,1/1/16,15:58,N,1,-73.97740936,40.62639618,-73.97257996,40.63684082,1,1.11,7.0,0.0,0.5,2.34,0.0,,0.3,10.14,1,1,15,15,Brooklyn,Brooklyn
93,2,1/1/16,4:43,1/1/16,4:58,N,1,-73.94322205,40.83163071,-73.90846252,40.81628418,1,2.63,12.0,0.5,0.5,0.0,0.0,,0.3,13.3,2,1,4,4,Manhattan,Bronx
94,2,1/1/16,4:48,1/1/16,4:51,N,1,-73.93534088,40.79613495,-73.93710327,40.80178452,1,0.57,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1,4,4,Manhattan,Manhattan
95,2,1/1/16,17:01,1/1/16,17:20,N,1,-73.87985992,40.87981033,-73.90563202,40.83368683,1,3.89,15.5,0.0,0.5,0.0,0.0,,0.3,16.3,2,1,17,17,Bronx,Bronx
96,2,1/1/16,0:38,1/1/16,1:03,N,1,-73.94512939,40.83243942,-73.89012146,40.82663727,1,3.61,18.0,0.5,0.5,0.0,0.0,,0.3,19.3,2,1,0,1,Manhattan,Bronx
97,1,1/1/16,3:35,1/1/16,3:41,N,1,-73.94643402,40.71793747,-73.95544434,40.73011017,3,1.1,6.5,0.5,0.5,1.55,0.0,,0.3,9.35,1,1,3,3,Brooklyn,Brooklyn
98,1,1/1/16,1:23,1/1/16,1:38,N,1,-73.95797729,40.72181320000001,-73.95568085,40.68261337,2,3.1,13.0,0.5,0.5,4.25,0.0,,0.3,18.55,1,1,1,1,Brooklyn,Brooklyn
99,2,1/1/16,0:36,1/2/16,0:27,N,1,-73.95501709,40.72236633,-73.94496155,40.70037079,1,2.05,9.0,0.5,0.5,2.06,0.0,,0.3,12.36,1,1,0,0,Brooklyn,Brooklyn
100,2,1/1/16,15:27,1/1/16,15:45,N,1,-73.94520569,40.83336639,-73.95215607,40.78130341,1,5.54,19.5,0.0,0.5,5.08,0.0,,0.3,25.38,1,1,15,15,Manhattan,Manhattan
101,2,1/1/16,22:41,1/1/16,23:05,N,1,-73.87181854,40.67494583,-73.95796967,40.66592026,1,5.46,20.5,0.5,0.5,0.0,0.0,,0.3,21.8,1,1,22,23,Brooklyn,Brooklyn
102,1,1/1/16,12:25,1/1/16,12:32,N,1,-73.95101166,40.7859726,-73.96956635,40.78520966,1,1.4,7.5,0.0,0.5,1.65,0.0,,0.3,9.95,1,1,12,12,Manhattan,New York
103,2,1/1/16,3:19,1/1/16,3:25,N,1,-73.95630646,40.71920776,-73.95426941,40.730430600000005,1,0.97,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1,3,3,Brooklyn,Brooklyn
104,2,1/1/16,12:27,1/1/16,12:31,N,1,-73.94509125,40.83403397,-73.94866943,40.82373047,1,1.07,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1,12,12,Manhattan,Manhattan
105,2,1/1/16,23:35,1/1/16,23:39,N,1,-73.94602203,40.80810928,-73.95651245,40.81372833,1,0.69,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1,23,23,Manhattan,Manhattan
106,2,1/1/16,18:35,1/1/16,18:39,N,1,-73.95159149,40.71380234,-73.95781708,40.72199249,2,0.74,5.0,0.0,0.5,1.16,0.0,,0.3,6.96,1,1,18,18,Brooklyn,Brooklyn
107,2,1/1/16,13:16,1/1/16,13:30,N,1,-73.92160797,40.8675499,-73.9966507,40.76311111,2,8.73,25.5,0.0,0.5,6.58,0.0,,0.3,32.88,1,1,13,13,Manhattan,Manhattan
108,2,1/1/16,0:49,1/1/16,0:57,N,1,-73.9582901,40.81052399,-73.94792175,40.82867813,1,1.47,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,1,1,0,0,Manhattan,Manhattan
109,2,1/1/16,9:21,1/1/16,9:25,N,1,-73.94178772,40.81298828,-73.95166779,40.80962372,1,0.78,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1,9,9,Manhattan,Manhattan
110,1,1/1/16,17:18,1/1/16,17:18,N,1,-73.95587921,40.64078903,-73.95587921,40.64078903,1,4.7,2.5,0.0,0.5,30.0,0.0,,0.3,33.3,1,1,17,17,Brooklyn,Brooklyn
111,2,1/1/16,17:10,1/2/16,17:07,N,1,-73.92775726,40.69282532,-73.95143127,40.69285583,1,1.3,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1,1,17,17,Brooklyn,Brooklyn
112,2,1/1/16,0:35,1/1/16,0:49,N,1,-73.93793488,40.81627274,-73.89784241,40.88398361,1,5.72,18.5,0.5,0.5,0.0,0.0,,0.3,19.8,2,1,0,0,Manhattan,Bronx
113,2,1/1/16,3:10,1/1/16,3:43,N,1,-73.94213104,40.74734497,-73.99237823,40.74023438,1,7.15,26.5,0.5,0.5,0.0,0.0,,0.3,27.8,2,1,3,3,Queens,Manhattan
114,2,1/1/16,21:49,1/1/16,21:56,N,1,-73.98054504,40.67637253,-73.99485016,40.68019867,1,1.64,7.5,0.5,0.5,1.76,0.0,,0.3,10.56,1,1,21,21,Brooklyn,Brooklyn
115,2,1/1/16,5:12,1/1/16,5:50,N,1,-73.91775513,40.76986694,-74.02149200000001,40.62517166,6,22.89,62.0,0.5,0.5,0.0,0.0,,0.3,63.3,2,1,5,5,Queens,Brooklyn
116,2,1/1/16,2:23,1/1/16,2:29,N,1,-73.94223785,40.82240677,-73.93418884,40.84445572,1,2.06,8.0,0.5,0.5,0.0,0.0,,0.3,9.3,2,1,2,2,Manhattan,Manhattan
117,2,1/1/16,3:00,1/1/16,3:31,N,1,-73.94313812,40.82660675,-73.98532867,40.74866867,1,8.29,29.0,0.5,0.5,0.0,0.0,,0.3,30.3,2,1,3,3,Manhattan,Manhattan
118,2,1/1/16,9:47,1/1/16,9:57,N,1,-73.94834137,40.82971191,-73.94270325,40.81168365,1,2.15,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2,1,9,9,Manhattan,Manhattan
119,2,1/1/16,3:38,1/1/16,3:43,N,1,-73.91927338,40.74304581,-73.90500641,40.74528885,1,1.02,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1,3,3,Queens,Queens
120,1,1/1/16,2:21,1/1/16,2:35,N,1,-73.95892334,40.71356964,-73.94144440000001,40.69494247,1,2.3,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,1,1,2,2,Brooklyn,Brooklyn
121,1,1/1/16,19:33,1/1/16,19:37,N,1,-73.94055939,40.67993164,-73.93876648,40.67526627,1,0.4,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2,1,19,19,Brooklyn,Brooklyn
122,2,1/1/16,9:31,1/1/16,9:39,N,1,-73.91015625,40.81356812,-73.91949463,40.832225799999996,1,2.0,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1,9,9,Bronx,Bronx
123,1,1/1/16,3:15,1/1/16,3:27,N,1,-73.7718811,40.76515579,-73.82285309,40.77690887,1,4.9,16.0,0.5,0.5,0.0,0.0,,0.3,17.3,2,1,3,3,Queens,Queens
124,2,1/1/16,0:37,1/1/16,0:51,N,1,-73.93782043,40.70862961,-73.98312378,40.72667313,1,3.6,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,2,1,0,0,Brooklyn,Manhattan
125,1,1/1/16,8:34,1/1/16,8:59,N,1,-73.88593292,40.74385452,-73.9522171,40.78686905,1,6.9,24.5,0.0,0.5,5.05,0.0,,0.3,30.35,1,1,8,8,Queens,Manhattan
